0.110066	0.376233	0.180647	0.333054	2
0.035347	0.104505	0.773252	0.086896	3
0.119558	0.113226	0.659104	0.108112	3
0.742243	0.050191	0.145973	0.061593	1
0.461771	0.108474	0.320293	0.109462	1
0.064655	0.311080	0.430348	0.193917	3
0.101115	0.121385	0.660549	0.116952	3
0.151870	0.307116	0.139395	0.401620	4
0.094960	0.110401	0.693764	0.100875	3
0.216803	0.366374	0.138817	0.278006	2
0.603669	0.080045	0.218738	0.097548	1
0.254756	0.319709	0.167048	0.258488	2
0.665108	0.082481	0.160390	0.092021	1
0.475670	0.140489	0.219989	0.163851	1
0.218318	0.241666	0.348977	0.191039	3
0.062692	0.095553	0.762849	0.078906	3
0.179221	0.254553	0.209687	0.356540	4
0.187110	0.271018	0.202726	0.339146	4
0.073918	0.124729	0.698418	0.102935	3
0.605762	0.079049	0.217545	0.097643	1
0.410511	0.211604	0.180801	0.197084	1
0.552852	0.132365	0.202191	0.112592	1
0.136410	0.429505	0.149374	0.284711	2
0.078859	0.114436	0.701959	0.104746	3
0.703908	0.070705	0.140736	0.084651	1
0.073831	0.148261	0.652680	0.125229	3
0.105507	0.425688	0.195165	0.273639	2
0.462887	0.170792	0.210390	0.155931	1
0.301560	0.202995	0.279248	0.216197	1
0.130433	0.458069	0.151458	0.260040	2
0.169240	0.124610	0.596432	0.109717	3
0.120198	0.210557	0.490710	0.178535	3
0.154248	0.264977	0.333582	0.247192	3
0.494384	0.105446	0.277402	0.122767	1
0.077370	0.354102	0.267661	0.300867	2
0.136905	0.166679	0.555562	0.140854	3
0.544258	0.142402	0.135708	0.177632	1
0.118160	0.410247	0.178337	0.293256	2
0.677117	0.081460	0.136739	0.104684	1
0.357218	0.176998	0.281064	0.184720	1
0.424749	0.195109	0.165860	0.214281	1
0.466579	0.187351	0.137055	0.209015	1
0.381612	0.174983	0.251353	0.192053	1
0.086333	0.498538	0.116573	0.298556	2
0.093921	0.468461	0.142042	0.295577	2
0.210632	0.068063	0.650503	0.070803	3
0.047685	0.112210	0.748847	0.091257	3
0.495454	0.109951	0.267040	0.127555	1
0.094676	0.217436	0.519042	0.168846	3
0.408902	0.158648	0.254633	0.177817	1
0.590158	0.083778	0.232471	0.093592	1
0.140110	0.341237	0.140040	0.378613	4
0.367053	0.198707	0.223735	0.210505	1
0.131346	0.428213	0.141777	0.298664	2
0.215680	0.255881	0.305647	0.222792	3
0.119323	0.336428	0.269078	0.275171	2
0.160054	0.275966	0.297940	0.266040	3
0.181318	0.434540	0.117038	0.267104	2
0.028980	0.085950	0.836844	0.048227	3
0.146204	0.305043	0.211978	0.336774	4
0.294889	0.225394	0.205236	0.274481	1
0.165994	0.102564	0.626161	0.105281	3
0.230130	0.341909	0.162146	0.265815	2
0.413693	0.184711	0.187695	0.213902	1
0.641748	0.083952	0.176074	0.098226	1
0.453981	0.139431	0.263272	0.143316	1
0.250831	0.293075	0.154050	0.302044	4
0.149973	0.215977	0.465892	0.168158	3
0.422313	0.156996	0.259170	0.161520	1
0.552724	0.138412	0.177870	0.130994	1
0.106746	0.109930	0.676861	0.106463	3
0.360664	0.209851	0.224657	0.204827	1
0.408561	0.164501	0.243359	0.183579	1
0.119292	0.437076	0.136653	0.306978	2
0.759481	0.053426	0.109524	0.077569	1
0.087695	0.174471	0.579802	0.158032	3
0.100752	0.353846	0.216683	0.328719	2
0.736738	0.060518	0.129701	0.073043	1
0.198048	0.313779	0.233242	0.254930	2
0.090707	0.370949	0.248635	0.289709	2
0.112449	0.176946	0.565779	0.144827	3
0.644149	0.080139	0.180202	0.095510	1
0.650327	0.099170	0.143058	0.107445	1
0.423543	0.139407	0.253747	0.183303	1
0.811720	0.037233	0.097545	0.053502	1
0.240667	0.270319	0.166963	0.322051	4
0.062511	0.571693	0.065711	0.300086	2
0.107606	0.190177	0.538363	0.163854	3
0.238190	0.247829	0.305835	0.208146	3
0.643088	0.075944	0.177301	0.103667	1
0.496644	0.160130	0.179541	0.163685	1
0.568440	0.118373	0.174865	0.138322	1
0.160212	0.414082	0.192009	0.233697	2
0.322235	0.218567	0.167540	0.291659	1
0.080568	0.072320	0.785662	0.061450	3
0.276599	0.182702	0.347617	0.193082	3
0.092542	0.433931	0.170474	0.303054	2
0.104803	0.150914	0.611109	0.133173	3
0.076823	0.402043	0.227473	0.293661	2
0.487627	0.118533	0.264770	0.129070	1
0.071847	0.114941	0.700960	0.112253	3
0.073915	0.354415	0.342513	0.229157	2
0.418911	0.167423	0.230800	0.182866	1
0.397563	0.181562	0.246438	0.174437	1
0.125655	0.368991	0.149274	0.356080	2
0.114805	0.493839	0.109083	0.282273	2
0.091663	0.535501	0.086720	0.286116	2
0.092649	0.122049	0.677032	0.108269	3
0.159263	0.191474	0.476113	0.173150	3
0.654335	0.082223	0.167747	0.095696	1
0.162693	0.202420	0.458365	0.176522	3
0.276353	0.126345	0.482273	0.115028	3
0.359592	0.146655	0.341760	0.151992	1
0.451661	0.160097	0.231328	0.156913	1
0.127461	0.408685	0.137580	0.326274	2
0.125377	0.457618	0.142666	0.274339	2
0.039112	0.062583	0.834186	0.064119	3
0.300061	0.189060	0.283487	0.227392	1
0.157826	0.398268	0.145420	0.298485	2
0.317268	0.197985	0.317031	0.167717	1
0.133125	0.385144	0.117238	0.364492	2
0.075755	0.091225	0.744516	0.088504	3
0.188177	0.153839	0.521129	0.136855	3
0.471152	0.137956	0.254151	0.136742	1
0.077746	0.156717	0.633991	0.131545	3
0.180823	0.351068	0.187058	0.281051	2
0.781601	0.048201	0.114668	0.055529	1
0.632314	0.086613	0.185723	0.095350	1
0.625747	0.068252	0.213051	0.092950	1
0.158745	0.350343	0.186724	0.304188	2
0.161235	0.434228	0.139739	0.264798	2
0.099527	0.143118	0.617577	0.139778	3
0.217932	0.188150	0.438635	0.155282	3
0.167619	0.371436	0.147451	0.313494	2
0.072496	0.165138	0.614140	0.148226	3
0.043639	0.165280	0.635379	0.155702	3
0.384919	0.126415	0.352882	0.135784	1
0.156823	0.450339	0.151423	0.241415	2
0.162553	0.430063	0.148141	0.259244	2
0.303555	0.210910	0.300546	0.184988	1
0.144551	0.303245	0.198627	0.353578	4
