0.000347	0.799974	0.005700	0.193979	2
0.000003	0.000143	0.999645	0.000209	3
0.000238	0.000093	0.998746	0.000923	3
0.907042	0.000009	0.092755	0.000195	1
0.294538	0.000235	0.703532	0.001695	3
0.000548	0.676318	0.100002	0.223132	2
0.000258	0.001043	0.997076	0.001622	3
0.002127	0.089195	0.011201	0.897477	4
0.000289	0.000217	0.999210	0.000284	3
0.007635	0.885078	0.002762	0.104525	2
0.875153	0.000092	0.124129	0.000626	1
0.079471	0.639203	0.021742	0.259584	2
0.999420	0.000099	0.000221	0.000260	1
0.991483	0.000075	0.007666	0.000777	1
0.184350	0.553698	0.196185	0.065768	2
0.000019	0.000120	0.999763	0.000098	3
0.006013	0.029305	0.194918	0.769765	4
0.013647	0.072755	0.033947	0.879651	4
0.000205	0.000118	0.999287	0.000391	3
0.939415	0.000050	0.059730	0.000805	1
0.934701	0.026797	0.013868	0.024634	1
0.941163	0.000286	0.058395	0.000156	1
0.000339	0.992007	0.000962	0.006692	2
0.000226	0.001905	0.996598	0.001270	3
0.991053	0.000044	0.008523	0.000380	1
0.000026	0.000532	0.998584	0.000858	3
0.000206	0.953598	0.006685	0.039512	2
0.937764	0.003121	0.057023	0.002092	1
0.026362	0.006549	0.949718	0.017371	3
0.000033	0.985432	0.000333	0.014202	2
0.003578	0.000264	0.995854	0.000304	3
0.000015	0.001324	0.998065	0.000596	3
0.034895	0.216103	0.188191	0.560811	4
0.997932	0.000025	0.001911	0.000131	1
0.000546	0.550965	0.015630	0.432859	2
0.000580	0.001869	0.992206	0.005346	3
0.972668	0.001970	0.007683	0.017679	1
0.000338	0.872001	0.000926	0.126736	2
0.991966	0.000138	0.007387	0.000509	1
0.183267	0.083089	0.612187	0.121457	3
0.908327	0.007239	0.058012	0.026423	1
0.950844	0.007685	0.009939	0.031531	1
0.934757	0.000808	0.050669	0.013766	1
0.000106	0.969266	0.000128	0.030500	2
0.000051	0.990790	0.000248	0.008911	2
0.003562	0.000005	0.996404	0.000029	3
0.000159	0.001710	0.995976	0.002155	3
0.847027	0.000117	0.151031	0.001825	1
0.000656	0.128941	0.840670	0.029733	3
0.926613	0.002170	0.021377	0.049839	1
0.982082	0.000014	0.017717	0.000186	1
0.005935	0.074301	0.005284	0.914480	4
0.883461	0.000831	0.083026	0.032682	1
0.000529	0.924521	0.000571	0.074379	2
0.014881	0.010771	0.916503	0.057846	3
0.000760	0.917282	0.005474	0.076484	2
0.003219	0.091615	0.658566	0.246600	3
0.032119	0.912481	0.001028	0.054371	2
0.000008	0.000024	0.999937	0.000030	3
0.005865	0.075297	0.011181	0.907657	4
0.134064	0.007690	0.815878	0.042368	3
0.027279	0.000252	0.971964	0.000505	3
0.011189	0.752662	0.000200	0.235949	2
0.875559	0.005850	0.034270	0.084322	1
0.991713	0.000019	0.007856	0.000412	1
0.741684	0.001748	0.249709	0.006859	1
0.153466	0.159799	0.002893	0.683842	4
0.004354	0.090422	0.897956	0.007267	3
0.936298	0.001234	0.054984	0.007484	1
0.965356	0.000748	0.021204	0.012692	1
0.004884	0.001025	0.992667	0.001424	3
0.272834	0.015356	0.675374	0.036436	3
0.471863	0.003718	0.510802	0.013618	3
0.001868	0.874178	0.000092	0.123863	2
0.998349	0.000015	0.001562	0.000074	1
0.000475	0.000570	0.998498	0.000457	3
0.000459	0.387018	0.092544	0.519979	4
0.995099	0.000003	0.004797	0.000101	1
0.050126	0.826409	0.042711	0.080753	2
0.002591	0.931278	0.004538	0.061593	2
0.000854	0.000581	0.997692	0.000873	3
0.996993	0.000099	0.002645	0.000262	1
0.993225	0.000085	0.006435	0.000255	1
0.463149	0.000484	0.265485	0.270882	1
0.999937	0.000002	0.000037	0.000024	1
0.014886	0.120071	0.004153	0.860890	4
0.000051	0.983268	0.000014	0.016667	2
0.000470	0.005796	0.990972	0.002763	3
0.006642	0.045569	0.917758	0.030031	3
0.989771	0.000015	0.008311	0.001904	1
0.905551	0.024899	0.013499	0.056051	1
0.963395	0.000218	0.035396	0.000991	1
0.009534	0.880908	0.001018	0.108540	2
0.233307	0.024427	0.024939	0.717328	4
0.000194	0.000016	0.999688	0.000102	3
0.009213	0.000796	0.986618	0.003373	3
0.000025	0.958747	0.000164	0.041064	2
0.000014	0.000215	0.998469	0.001302	3
0.000164	0.928784	0.010986	0.060066	2
0.849225	0.000038	0.150475	0.000262	1
0.000034	0.000313	0.999503	0.000150	3
0.000092	0.932457	0.048025	0.019426	2
0.875759	0.000645	0.092451	0.031145	1
0.075979	0.031551	0.878419	0.014051	3
0.000196	0.268190	0.001239	0.730375	4
0.000685	0.915389	0.001126	0.082801	2
0.000047	0.911866	0.000084	0.088003	2
0.000193	0.001360	0.998328	0.000118	3
0.001226	0.001240	0.996139	0.001396	3
0.961059	0.000009	0.038684	0.000248	1
0.002072	0.003043	0.991415	0.003471	3
0.001303	0.000020	0.998593	0.000085	3
0.497541	0.000725	0.500236	0.001498	3
0.964193	0.001282	0.027785	0.006741	1
0.002403	0.689234	0.001518	0.306844	2
0.000255	0.988713	0.000017	0.011015	2
0.000001	0.000009	0.999948	0.000042	3
0.592498	0.016131	0.288820	0.102551	1
0.001947	0.837740	0.001651	0.158662	2
0.674880	0.034844	0.282968	0.007308	1
0.028419	0.399488	0.004127	0.567966	4
0.000267	0.001582	0.997656	0.000496	3
0.000186	0.000155	0.999139	0.000520	3
0.913838	0.003648	0.079667	0.002847	1
